id_player,team,league_name,team_image_url
251392,Luton Town,EFL Championship,https://images.ctfassets.net/rs6bgs1g8dbr/7iWhub4OCMkA86yCS2ZtCy/95dcad82fa3fce0d525dcc1ba9a8dd13/Luton_Town.png
259762,Leicester City,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/1rrtXwNvzwgxXWkRXC7MIy/f5b51ac3d50010aec12d627c45b100b2/Leicester_City.png
277839,Lecce,Serie A Enilive,https://images.ctfassets.net/rs6bgs1g8dbr/2LgCE4O0Cb49p7iBFTF62j/70dbc50faf3b0ed34261ae4b7ce89c89/Lecce.png
257536,FC Midtjylland,3F Superliga,https://images.ctfassets.net/rs6bgs1g8dbr/2GL4GofgbP03MefmzmsdVA/f26363912f764fb0877bfc08947be12c/FC_Midtjylland.png
267235,NC Courage,NWSL,https://images.ctfassets.net/rs6bgs1g8dbr/15pYDaOcW0PwmLK6753mxG/5313c4347b22763b8009e6fa95a826dc/NC_Courage.png
234983,Sparta Praha,Česká Liga,https://images.ctfassets.net/rs6bgs1g8dbr/6m4qDBErgyw8E3ZfqNmPOn/0be014d31ced65b46ab95766592746b2/Sparta_Praha.png
242418,Brighton,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/3eAoNBlvSC3V6gEqAoJc95/7c060f521dc3aee313b3988cea3e1081/Brighton.png
188988,River Plate,Libertadores,https://images.ctfassets.net/rs6bgs1g8dbr/4BwfAeZ0DiCVZ1q3DT2FZh/444a7a6be44d123db205a0c8134a7032/River_Plate.png
226777,RCD Mallorca,LALIGA EA SPORTS,https://images.ctfassets.net/rs6bgs1g8dbr/6sIc8Ru1qFrbp7r1kdZvfh/45f4b05ed9c79abbf56961087a8bd951/RCD_Mallorca.png
238756,Wolves,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/3svaFAQJCfdxWTs98wrD2M/eb32b0cc6422f110aea9638b240f87be/Wolves.png
275917,FC Rosengård,Sverige Liga,https://images.ctfassets.net/rs6bgs1g8dbr/5hddGzNnLOeLfdCi8zv0LD/b012a3d67a7891a56587f5376b5341a1/FC_Roseng_rd.png
203487,Newcastle Utd,Premier League,https://images.ctfassets.net/rs6bgs1g8dbr/3t0Ev4B0g32HTd29l3CW22/7985198addc6952362a5f4e4eba73c37/Newcastle_Utd.png
267207,Seattle Reign,NWSL,https://images.ctfassets.net/rs6bgs1g8dbr/hIxsXnK57mVMcXuIbygnL/04889feec755c1a12aba0581210b9ca9/Seattle_Reign.png
